,Country,Track Name,Artist Name,Album Name,Popularity,Date,Markets,Danceability,Acousticness,duration,Energy,Instrumentalness,Key,Liveness,Loudness,Mode,Speechiness,Tempo,TSignature,Positiveness
2370,PRT,Perto,Van Zee,Perto,63,11/18/2022,AR,0.801,0.929,209539,0.256,0.00118,8,0.117,-15.759,0,0.48,130.101,4,0.29
2371,PRT,Amar De Cor,Van Zee,Amar De Cor,62,7/28/2023,AR,0.548,0.389,165333,0.459,0.115,0,0.08,-6.867,1,0.0575,67.828,3,0.17
2372,PRT,Nirvana,LON3R JOHNY,Nirvana,53,11/3/2023,AR,0.749,0.0531,123433,0.566,0.000323,8,0.112,-8.449,1,0.0807,139.945,4,0.0777
2373,PRT,Depois de Ontem,GBoss,Depois de Ontem,63,9/12/2023,AR,0.637,0.138,158894,0.545,0,7,0.463,-8.244,0,0.0483,129.953,4,0.197
2374,PRT,Engana Dizendo Que Ama,Veigh,Dos Prédios Deluxe,80,5/19/2023,AR,0.789,0.542,188497,0.356,0,6,0.145,-10.396,0,0.362,111.937,4,0.532
2375,PRT,Ballena,Vulgo FK,Perdas & Ganhos,83,7/14/2023,AR,0.664,0.307,200000,0.508,0,9,0.126,-7.684,0,0.33,120.313,4,0.228
2376,PRT,ROSAS,Kappa Jotta,ROSAS,61,5/11/2022,AR,0.8,0.859,177273,0.341,0,5,0.144,-9.329,0,0.0923,87.915,4,0.751
2377,PRT,Mo Boy,Dillaz,Reflexo,60,5/26/2016,AR,0.756,0.555,232000,0.655,3.54e-06,7,0.102,-7.034,1,0.397,180.165,4,0.389
2378,PRT,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),93,10/26/2023,AR,0.596,0.0504,229478,0.658,0,0,0.127,-7.346,1,0.036,100.012,4,0.176
2379,PRT,Maria Joana,Nuno Ribeiro,Maria Joana,65,4/14/2023,AR,0.489,0.15,227807,0.807,0,1,0.436,-7.75,0,0.0712,93.417,4,0.464
2380,PRT,Devia Ir,Wet Bed Gang,Devia Ir,62,7/20/2018,AR,0.695,0.645,293748,0.513,0,0,0.23,-8.014,0,0.404,94.116,4,0.445
2381,PRT,Standing Next to You,Jung Kook,GOLDEN,93,11/3/2023,AR,0.711,0.0447,206020,0.809,0,2,0.339,-4.389,0,0.0955,106.017,4,0.816
2382,PRT,El Merengue,Marshmello,Sugar Papi,50,11/3/2023,AR,0.777,0.0895,189669,0.774,0.000401,8,0.0909,-3.079,0,0.0553,123.982,4,0.661
2383,PRT,Paint The Town Red,Doja Cat,Scarlet,89,9/20/2023,AR,0.864,0.255,230480,0.556,3.85e-06,2,0.112,-7.683,0,0.194,99.974,4,0.726
2384,PRT,Sem Ti,Slow J,Sem Ti,60,6/30/2023,AR,0.801,0.305,155051,0.447,0,7,0.102,-9.974,1,0.167,139.947,4,0.441
2385,PRT,CorDaPele,Slow J,CorDaPele,59,9/29/2023,AR,0.848,0.584,178815,0.525,0.00203,4,0.144,-8.763,0,0.215,110.038,4,0.572
2386,PRT,Seven (feat. Latto) (Explicit Ver.),Jung Kook,GOLDEN,83,11/3/2023,AR,0.79,0.312,183551,0.831,0,11,0.0797,-4.185,1,0.044,124.987,4,0.872
2387,PRT,A Nossa Dança,Calema,A Nossa Dança,64,4/6/2023,AR,0.663,0.249,182500,0.688,0,0,0.302,-6.777,1,0.211,97.932,4,0.579
2388,PRT,Cruel Summer,Taylor Swift,Lover,99,8/23/2019,AR,0.552,0.117,178427,0.702,2.06e-05,9,0.105,-5.707,1,0.157,169.994,4,0.564
2389,PRT,Loucamente,D.A.M.A,Loucamente,62,5/12/2023,AR,0.707,0.453,222909,0.681,0,6,0.356,-7.058,0,0.0597,151.919,4,0.733
2390,PRT,WHERE SHE GOES,Bad Bunny,nadie sabe lo que va a pasar mañana,85,10/13/2023,AR,0.651,0.143,231704,0.799,0.634,9,0.112,-4.02,0,0.0611,143.992,4,0.223
2391,GBR,Strangers,Kenya Grace,Strangers,98,9/1/2023,AR,0.628,0.701,172965,0.523,0.00274,11,0.219,-8.307,0,0.0946,169.982,4,0.416
2392,GBR,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),93,10/26/2023,AR,0.596,0.0504,229478,0.658,0,0,0.127,-7.346,1,0.036,100.012,4,0.176
2393,GBR,greedy,Tate McRae,greedy,100,9/15/2023,AR,0.75,0.256,131872,0.733,0,6,0.114,-3.18,0,0.0319,111.018,1,0.844
2394,GBR,Stick Season,Noah Kahan,Stick Season,89,10/14/2022,AR,0.662,0.782,182347,0.488,0,9,0.102,-6.894,1,0.0682,117.913,4,0.817
2395,GBR,Water,Tyla,Water,95,7/28/2023,AR,0.673,0.0856,200256,0.722,0,3,0.137,-3.495,0,0.0755,117.187,4,0.519
2396,GBR,Paint The Town Red,Doja Cat,Scarlet,89,9/20/2023,AR,0.864,0.255,230480,0.556,3.85e-06,2,0.112,-7.683,0,0.194,99.974,4,0.726
2397,GBR,Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),91,10/26/2023,AR,0.793,0.186,146437,0.512,3.81e-05,0,0.0889,-9.319,1,0.0338,109.994,4,0.0662
2398,GBR,Sprinter,Dave,Sprinter,92,6/1/2023,AR,0.916,0.186,226383,0.583,0,1,0.0798,-8.067,1,0.241,141.095,4,0.661
2399,GBR,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,97,9/15/2023,AR,0.504,0.868,137773,0.308,0.135,9,0.158,-14.958,1,0.0321,113.95,4,0.121
2400,GBR,Cruel Summer,Taylor Swift,Lover,99,8/23/2019,AR,0.552,0.117,178427,0.702,2.06e-05,9,0.105,-5.707,1,0.157,169.994,4,0.564
2401,GBR,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)",Chase & Status,"Baddadan (feat. IRAH, Flowdan, Trigga & Takura)",83,7/27/2023,AR,0.62,0.228,177292,0.935,0.00443,1,0.0601,-0.504,1,0.252,87.532,4,0.559
2402,GBR,vampire,Olivia Rodrigo,GUTS,95,9/8/2023,AR,0.511,0.177,219724,0.532,0,5,0.291,-5.745,1,0.0578,138.005,4,0.35
2403,GBR,Dance The Night - From Barbie The Album,Dua Lipa,Dance The Night (From Barbie The Album),94,5/25/2023,AR,0.671,0.0207,176579,0.845,0,11,0.329,-4.93,0,0.048,110.056,4,0.775
2404,GBR,Now And Then,The Beatles,Now And Then,85,11/2/2023,AR,0.442,0.238,248333,0.605,6.44e-05,4,0.307,-4.639,0,0.0284,87.194,4,0.358
2405,GBR,Asking,Sonny Fodera,Asking,80,7/7/2023,AR,0.477,0.0213,191591,0.854,1.67e-05,4,0.19,-5.274,0,0.0896,126.965,4,0.395
2406,GBR,Disconnect,Becky Hill,Disconnect,80,7/14/2023,AR,0.504,0.00488,164571,0.976,9.64e-05,0,0.139,-0.653,1,0.0946,175.048,4,0.368
2407,GBR,Rich Baby Daddy (feat. Sexyy Red & SZA),Drake,For All The Dogs,88,10/6/2023,AR,0.645,0.0377,319192,0.729,0,2,0.384,-4.56,1,0.0528,146.01,4,0.142
2408,GBR,adore u,Fred again..,adore u,83,8/11/2023,AR,0.747,0.582,220653,0.867,0.00413,0,0.114,-7.311,1,0.088,124.015,4,0.684
2409,GBR,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",95,7/13/2023,AR,0.444,0.959,222370,0.0911,1.05e-06,0,0.098,-17.665,1,0.0307,78.403,4,0.142
2410,GBR,DNA (Loving You) [feat. Hannah Boleyn],Billy Gillies,DNA (Loving You) [feat. Hannah Boleyn],76,7/28/2023,AR,0.731,0.0112,164920,0.867,0.0291,9,0.0863,-6.169,0,0.0576,142.048,4,0.23
2411,GBR,Last Christmas - Single Version,Wham!,The Singles: Echoes from the Edge of Heaven,70,7/7/2023,AR,0.733,0.212,265960,0.598,3.71e-06,2,0.156,-8.228,1,0.0278,107.732,4,0.935
2412,GBR,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),91,10/26/2023,AR,0.629,0.345,180381,0.413,7.62e-05,7,0.0603,-13.178,1,0.055,77.983,4,0.306
2413,GBR,The Night We Met,Lord Huron,Strange Trails,83,4/7/2015,CA,0.545,0.969,208212,0.366,0.267,2,0.641,-9.51,1,0.0378,86.997,3,0.1
2414,GBR,fukumean,Gunna,a Gift & a Curse,95,6/16/2023,AR,0.847,0.119,125040,0.622,0,1,0.285,-6.747,0,0.0903,130.001,4,0.22
2415,GBR,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,86,10/28/1994,AR,0.336,0.164,241107,0.627,0,7,0.0708,-7.463,1,0.0384,150.273,4,0.35
2416,GBR,Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),90,10/26/2023,AR,0.626,0.0656,279833,0.547,1.67e-05,4,0.149,-8.285,1,0.0342,109.946,4,0.192
2417,GBR,Agora Hills,Doja Cat,Scarlet,82,9/20/2023,AR,0.755,0.183,265360,0.687,0.000177,8,0.125,-6.247,0,0.101,123.01,4,0.381
2418,GBR,bad idea right?,Olivia Rodrigo,GUTS,92,9/8/2023,AR,0.627,0.00193,184784,0.879,6.87e-06,9,0.0647,-3.446,1,0.0955,129.979,4,0.748
2419,GBR,Mr. Brightside,The Killers,Hot Fuss,88,2004,AR,0.352,0.00121,222973,0.911,0,1,0.0995,-5.23,1,0.0747,148.033,4,0.236
2420,GBR,Another Love,Tom Odell,Long Way Down (Deluxe),92,6/24/2013,AR,0.445,0.695,244360,0.537,1.65e-05,4,0.0944,-8.532,0,0.04,122.769,4,0.131
2421,GBR,Daylight,David Kushner,Daylight,95,4/14/2023,AR,0.508,0.83,212954,0.43,0.000441,2,0.093,-9.475,0,0.0335,130.09,4,0.324
2422,GBR,One Of Your Girls,Troye Sivan,Something To Give Each Other,88,10/13/2023,AR,0.629,0.0878,181482,0.654,0.00655,11,0.22,-7.852,0,0.0584,93.034,4,0.799
2423,GBR,(It Goes Like) Nanana - Edit,Peggy Gou,(It Goes Like) Nanana,44,9/29/2023,AR,0.671,0.12,231545,0.876,0.188,7,0.0823,-5.681,0,0.0352,129.998,4,0.964
2424,GBR,Iris,The Goo Goo Dolls,Dizzy up the Girl,87,9/11/1998,AR,0.315,0.00125,289533,0.715,7.97e-06,11,0.0942,-8.072,0,0.0362,155.925,3,0.497
2425,GBR,I Remember Everything (feat. Kacey Musgraves),Zach Bryan,Zach Bryan,93,8/25/2023,AR,0.429,0.554,227196,0.453,2e-06,0,0.102,-7.746,1,0.0459,77.639,4,0.155
2426,GBR,IDGAF (feat. Yeat),Drake,For All The Dogs,94,10/6/2023,AR,0.663,0.0464,260111,0.67,8.92e-05,8,0.205,-8.399,1,0.271,136.952,4,0.138
2427,GBR,Pink + White,Frank Ocean,Blonde,91,8/20/2016,AR,0.545,0.667,184516,0.545,5.48e-05,9,0.417,-7.362,1,0.107,159.94,3,0.549
2428,GBR,Anti-Hero,Taylor Swift,Midnights,93,10/21/2022,AR,0.637,0.13,200690,0.643,1.8e-06,4,0.142,-6.571,1,0.0519,97.008,4,0.533
2429,GBR,I Wanna Be Yours,Arctic Monkeys,AM,95,9/9/2013,AR,0.464,0.136,183956,0.417,0.022,0,0.0974,-9.345,0,0.0256,67.528,4,0.479
2430,GBR,Standing Next to You,Jung Kook,GOLDEN,93,11/3/2023,AR,0.711,0.0447,206020,0.809,0,2,0.339,-4.389,0,0.0955,106.017,4,0.816
2431,GBR,get him back!,Olivia Rodrigo,GUTS,90,9/8/2023,AR,0.546,0.0135,211141,0.846,0,5,0.607,-5.719,1,0.181,162.043,4,0.74
2432,GBR,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series,The Weeknd,Popular (Music from the HBO Original Series),92,6/2/2023,AR,0.855,0.0569,215467,0.678,3.69e-05,1,0.412,-6.276,1,0.189,99.029,4,0.852
2433,GBR,Liquor & Cigarettes (feat. ArrDee),Chase & Status,Liquor & Cigarettes (feat. ArrDee),77,9/15/2023,AR,0.578,0.073,189257,0.978,1.4e-06,0,0.0867,-0.21,1,0.356,174.937,4,0.594
2434,GBR,As It Was,Harry Styles,Harry's House,95,5/20/2022,AR,0.52,0.342,167303,0.731,0.00101,6,0.311,-5.338,0,0.0557,173.93,4,0.662
2435,GBR,Sweater Weather,The Neighbourhood,I Love You.,93,4/19/2013,AR,0.612,0.0495,240400,0.807,0.0177,10,0.101,-2.81,1,0.0336,124.053,4,0.398
2436,GBR,Why'd You Only Call Me When You're High?,Arctic Monkeys,AM,90,9/9/2013,AR,0.691,0.0483,161124,0.631,1.13e-05,2,0.104,-6.478,1,0.0368,92.004,4,0.8
2437,GBR,Take Me to Church,Hozier,Hozier (Expanded Edition),80,9/19/2014,AU,0.566,0.634,241693,0.664,0,4,0.116,-5.303,0,0.0464,128.945,4,0.437
2438,GBR,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),90,10/26/2023,AR,0.575,0.000418,231000,0.824,0.0214,2,0.0901,-4.823,1,0.038,94.971,4,0.292
2439,ROU,Tigara,MOOD,Tigara,21,9/8/2023,AR,0.672,0.35,199355,0.591,0,11,0.367,-7.79,0,0.112,75.052,4,0.624
2440,ROU,GEME,RAVA,GEME,61,8/22/2023,AR,0.847,0.149,132575,0.501,4.39e-06,9,0.106,-7.715,1,0.115,161.996,4,0.798
2441,ROU,CLEOPATRA,IDK,Cleopatra,62,8/4/2023,AR,0.693,0.15,188389,0.553,0,8,0.141,-8.58,1,0.232,83.008,4,0.679
2442,ROU,Ciocolata,Tzanca Uraganu,Ciocolata,63,8/9/2023,AR,0.772,0.116,169698,0.787,0.00123,0,0.271,-4.405,0,0.097,173.993,4,0.736
2443,ROU,HOT - From Miami Bici 2 The Movie,Tzanca Uraganu,HOT (From Miami Bici 2 The Movie),55,10/13/2023,AR,0.925,0.137,170526,0.716,3.29e-06,11,0.0838,-4.269,0,0.0969,95.051,4,0.492
2444,ROU,RUPE-TE MAMI,4 226,CO$ANO$TRA,57,9/1/2023,AR,0.857,0.451,162462,0.779,7.95e-06,1,0.0396,-5.133,1,0.256,130.015,4,0.96
2445,ROU,Pe un pat,Iuly Neamtu,Pe un pat,59,5/17/2023,AR,0.671,0.0756,157333,0.803,0,7,0.122,-3.713,0,0.133,179.902,4,0.403
2446,ROU,greedy,Tate McRae,greedy,100,9/15/2023,AR,0.75,0.256,131872,0.733,0,6,0.114,-3.18,0,0.0319,111.018,1,0.844
2447,ROU,Bonnie & Clyde,911,Bonnie & Clyde,59,11/24/2022,AR,0.707,0.538,145001,0.542,0.00885,4,0.157,-6.457,0,0.0538,109.844,4,0.0373
2448,ROU,IDGAF (feat. Yeat),Drake,For All The Dogs,94,10/6/2023,AR,0.663,0.0464,260111,0.67,8.92e-05,8,0.205,-8.399,1,0.271,136.952,4,0.138
2449,ROU,Pentru ca,Andia,Pentru ca,57,10/5/2023,AR,0.608,0.0301,192000,0.628,0,5,0.08,-7.757,0,0.0353,130.005,4,0.435
2450,ROU,Romeo si Julieta,Alex Botea,Romeo si Julieta,48,10/24/2023,AR,0.721,0.106,204445,0.927,0.0192,10,0.0351,-3.184,0,0.0599,161.993,4,0.97
2451,ROU,Standing Next to You,Jung Kook,GOLDEN,93,11/3/2023,AR,0.711,0.0447,206020,0.809,0,2,0.339,-4.389,0,0.0955,106.017,4,0.816
2452,ROU,Havana,Tzanca Uraganu,Havana,60,7/21/2022,AR,0.895,0.349,165882,0.578,0.000556,2,0.125,-4.895,1,0.081,135.965,4,0.515
2453,ROU,Strangers,Kenya Grace,Strangers,98,9/1/2023,AR,0.628,0.701,172965,0.523,0.00274,11,0.219,-8.307,0,0.0946,169.982,4,0.416
2454,ROU,Opriți planeta,Puya,Opriți planeta,60,7/28/2023,AR,0.781,0.415,189913,0.789,1.58e-06,0,0.285,-5.782,0,0.102,115.109,4,0.816
2455,ROU,Bax Banii,Bogdan DLP,Bax Banii,58,9/29/2023,AR,0.742,0.0609,162581,0.806,1.4e-05,11,0.106,-4.684,0,0.0504,82.035,4,0.703
2456,ROU,"MARATON - From ""Haita De Acțiune"" The Movie",M.G.L.,"MARATON (From ""Haita De Acțiune"" The Movie)",58,3/10/2023,AR,0.724,0.107,158298,0.708,0,4,0.153,-5.868,0,0.0424,93.985,4,0.19
2457,ROU,ZENUZILE,Aerozen,Sir PartyPackz al III-lea,55,9/13/2023,AR,0.801,0.0343,78500,0.668,2.61e-05,5,0.0896,-6.676,1,0.11,164.089,4,0.707
2458,ROU,Ole,Bvcovia,Ole,58,10/13/2023,AR,0.87,0.129,144000,0.691,0,2,0.0856,-5.025,1,0.0508,129.961,4,0.798
2459,ROU,Stai nu fugi,Mgk666,Bun Venit Acasa,57,9/15/2023,AR,0.735,0.136,163516,0.647,0,11,0.0912,-7.761,1,0.354,91.091,4,0.435
2460,ROU,"Tati, vreau",Alex Velea,"Tati, vreau",58,11/25/2022,AR,0.815,0.197,128182,0.842,3.45e-06,9,0.269,-5.254,1,0.223,175.818,4,0.716
2461,ROU,Prietena ta,Satra B.E.N.Z.,8 Culcat,59,5/26/2023,AR,0.851,0.235,168500,0.625,0,4,0.449,-6.007,0,0.32,89.982,4,0.664
2462,ROU,LUMEA NOUĂ,IDK,Lumea nouă,56,10/13/2023,AR,0.623,0.343,157091,0.877,0,1,0.0881,-6.445,1,0.255,82.523,4,0.128
2463,ROU,Ebal - From “Romina VTM” The Movie,Bogdan DLP,Ebal (From “Romina VTM” The Movie),58,11/26/2022,AR,0.911,0.179,148238,0.743,0.000326,9,0.108,-5.262,1,0.177,144.057,4,0.772
2464,ROU,Seven (feat. Latto) (Explicit Ver.),Jung Kook,GOLDEN,83,11/3/2023,AR,0.79,0.312,183551,0.831,0,11,0.0797,-4.185,1,0.044,124.987,4,0.872
2465,ROU,OKAY,Petre Stefan,OKAY,14,11/8/2023,AR,0.839,0.192,157168,0.896,0,5,0.221,-4.046,1,0.105,113.012,4,0.858
2466,ROU,Toxic,Oscar,Înapoi La Viață,55,8/11/2022,AR,0.577,0.325,123449,0.724,0,11,0.58,-7.717,0,0.295,172.068,4,0.629
2467,ROU,Skinny,Jador,Skinny,59,1/27/2023,AR,0.757,0.39,166765,0.8,0,6,0.079,-2.521,0,0.132,170.068,4,0.896
2468,ROU,Spune-mi,Holy Molly,Spune-mi,58,9/29/2023,AR,0.556,0.147,187500,0.697,0,0,0.197,-6.13,0,0.0398,127.938,4,0.257
2469,ROU,Papusa Barbie,Alex Botea,Papusa Barbie,57,5/16/2022,AR,0.825,0.225,210812,0.725,0.000957,1,0.0792,-5.406,1,0.0692,148.087,4,0.972
2470,ROU,Seara De Seara,Stefan Costea,Miss Dior,56,5/21/2022,AR,0.747,0.332,173913,0.401,1.69e-06,10,0.112,-6.246,1,0.0374,118.727,4,0.226
2471,ROU,BULIBA$HA,RAVA,BULIBA$HA,56,12/24/2021,AR,0.698,0.67,97391,0.713,0.00621,7,0.365,-5.743,1,0.144,138.252,4,0.499
2472,ROU,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,97,9/15/2023,AR,0.504,0.868,137773,0.308,0.135,9,0.158,-14.958,1,0.0321,113.95,4,0.121
2473,ROU,SUNETE 2,andrei,SUNETE 2,55,6/23/2023,AR,0.88,0.218,134519,0.606,0.17,1,0.0878,-10.446,0,0.0772,116.06,4,0.0758
2474,ROU,fukumean,Gunna,a Gift & a Curse,95,6/16/2023,AR,0.847,0.119,125040,0.622,0,1,0.285,-6.747,0,0.0903,130.001,4,0.22
2475,ROU,Terorist,AlbertNbn,Born 2 Shine,56,2/3/2023,AR,0.876,0.144,158298,0.83,0.000318,8,0.0636,-5.278,0,0.163,93.98,4,0.351
2476,ROU,Roma,Bogdan DLP,Roma,58,7/28/2023,AR,0.847,0.0162,143226,0.765,0,7,0.323,-4.9,1,0.065,127.946,4,0.57
2477,ROU,Colegi de apartament,Vescan,Colegi de apartament,58,3/6/2023,AR,0.69,0.539,237706,0.703,0.000369,9,0.177,-5.876,0,0.164,170.006,4,0.486
2478,ROU,Paint The Town Red,Doja Cat,Scarlet,89,9/20/2023,AR,0.864,0.255,230480,0.556,3.85e-06,2,0.112,-7.683,0,0.194,99.974,4,0.726
2479,ROU,MILIARDE 2,Aerozen,MILIARDE 2,53,7/20/2023,AR,0.803,0.183,235500,0.676,8.37e-05,4,0.0945,-7.605,0,0.143,108.047,4,0.449
2480,ROU,IN LIPSA TA,RAVA,BULIBA$HA (Deluxe),56,3/11/2022,AR,0.662,0.183,192000,0.615,0,11,0.169,-6.322,0,0.0338,149.974,4,0.429
2481,ROU,Nu mai consum (cu Tata Vlad),Nicole Cherry,Nu mai consum (cu Tata Vlad),58,5/18/2023,AR,0.698,0.465,207778,0.68,0,6,0.243,-5.63,0,0.303,161.833,4,0.257
2482,ROU,Timeout,Ian,Slayer,56,6/21/2019,AR,0.88,0.266,76460,0.797,0.0444,1,0.0714,-6.104,1,0.0344,112.898,4,0.332
2483,ROU,Te vreau,Lele,Te vreau,51,9/15/2023,AR,0.886,0.0545,159231,0.683,0,11,0.0713,-4.32,0,0.0488,129.91,4,0.829
2484,ROU,Cum O Dai Tu,Iuly Neamtu,Cum O Dai Tu,55,7/21/2021,AR,0.839,0.0408,141333,0.646,1.33e-05,2,0.114,-7.769,1,0.107,179.973,4,0.616
2485,ROU,Tokyo Drift,Mgk666,Bun Venit Acasa,54,9/15/2023,AR,0.765,0.126,167767,0.703,0,2,0.075,-6.374,1,0.269,103.004,4,0.522
2486,ROU,Gipsy Style,Costel Biju,Gipsy Style,57,3/12/2023,AR,0.792,0.0511,188355,0.845,0.000154,9,0.0574,-3.339,0,0.0615,157.948,4,0.961
2487,SGP,Standing Next to You,Jung Kook,GOLDEN,93,11/3/2023,AR,0.711,0.0447,206020,0.809,0,2,0.339,-4.389,0,0.0955,106.017,4,0.816
2488,SGP,Seven (feat. Latto) (Explicit Ver.),Jung Kook,GOLDEN,83,11/3/2023,AR,0.79,0.312,183551,0.831,0,11,0.0797,-4.185,1,0.044,124.987,4,0.872
2489,SGP,Perfect Night,LE SSERAFIM,Perfect Night,87,10/27/2023,AR,0.697,0.1,159080,0.82,0,5,0.0631,-4.502,1,0.0308,136.054,4,0.502
2490,SGP,greedy,Tate McRae,greedy,100,9/15/2023,AR,0.75,0.256,131872,0.733,0,6,0.114,-3.18,0,0.0319,111.018,1,0.844
2491,SGP,3D (feat. Jack Harlow),Jung Kook,3D : The Remixes,89,10/2/2023,AR,0.853,0.0322,201812,0.824,0,1,0.0859,-3.287,1,0.103,108.044,4,0.888
2492,SGP,Cruel Summer,Taylor Swift,Lover,99,8/23/2019,AR,0.552,0.117,178427,0.702,2.06e-05,9,0.105,-5.707,1,0.157,169.994,4,0.564
2493,SGP,My Love Mine All Mine,Mitski,The Land Is Inhospitable and So Are We,97,9/15/2023,AR,0.504,0.868,137773,0.308,0.135,9,0.158,-14.958,1,0.0321,113.95,4,0.121
2494,SGP,Agora Hills,Doja Cat,Scarlet,82,9/20/2023,AR,0.755,0.183,265360,0.687,0.000177,8,0.125,-6.247,0,0.101,123.01,4,0.381
2495,SGP,Is It Over Now? (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),93,10/26/2023,AR,0.596,0.0504,229478,0.658,0,0,0.127,-7.346,1,0.036,100.012,4,0.176
2496,SGP,Super Shy,NewJeans,NewJeans 'Super Shy',92,7/7/2023,AR,0.776,0.18,154667,0.817,3.44e-05,5,0.146,-6.018,0,0.0748,149.921,4,0.515
2497,SGP,Strangers,Kenya Grace,Strangers,98,9/1/2023,AR,0.628,0.701,172965,0.523,0.00274,11,0.219,-8.307,0,0.0946,169.982,4,0.416
2498,SGP,Now That We Don't Talk (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),91,10/26/2023,AR,0.793,0.186,146437,0.512,3.81e-05,0,0.0889,-9.319,1,0.0338,109.994,4,0.0662
2499,SGP,Paint The Town Red,Doja Cat,Scarlet,89,9/20/2023,AR,0.864,0.255,230480,0.556,3.85e-06,2,0.112,-7.683,0,0.194,99.974,4,0.726
2500,SGP,You & Me,JENNIE,JENNIE Special Single [You & Me],83,10/6/2023,AR,0.787,0.0147,179164,0.573,1.72e-05,9,0.0926,-6.197,1,0.0606,111.996,4,0.575
2501,SGP,Water,Tyla,Water,95,7/28/2023,AR,0.673,0.0856,200256,0.722,0,3,0.137,-3.495,0,0.0755,117.187,4,0.519
2502,SGP,"One Of The Girls (with JENNIE, Lily Rose Depp)",The Weeknd,The Idol Episode 4 (Music from the HBO Original Series),90,6/23/2023,AR,0.522,0.0545,244685,0.641,0,8,0.162,-6.287,1,0.0318,87.51,4,0.202
2503,SGP,"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,1989 (Taylor's Version),91,10/26/2023,AR,0.629,0.345,180381,0.413,7.62e-05,7,0.0603,-13.178,1,0.055,77.983,4,0.306
2504,SGP,Yes or No,Jung Kook,GOLDEN,85,11/3/2023,AR,0.671,0.179,147557,0.839,0,1,0.0748,-2.645,1,0.0866,83.845,4,0.882
2505,SGP,Baddie,IVE,I'VE MINE,83,10/13/2023,AR,0.736,0.0459,154360,0.678,5.46e-06,5,0.104,-4.503,1,0.0464,160.045,4,0.757
2506,SGP,Nonsense,Sabrina Carpenter,emails i can't send,90,7/15/2022,AR,0.74,0.0268,163648,0.697,0,8,0.224,-4.912,1,0.034,138.992,4,0.732
2507,SGP,Ghost,Justin Bieber,Justice,89,3/19/2021,AR,0.601,0.185,153190,0.741,2.91e-05,2,0.415,-5.569,1,0.0478,153.96,4,0.441
2508,SGP,Say Don't Go (Taylor's Version) (From The Vault),Taylor Swift,1989 (Taylor's Version),90,10/26/2023,AR,0.626,0.0656,279833,0.547,1.67e-05,4,0.149,-8.285,1,0.0342,109.946,4,0.192
2509,SGP,vampire,Olivia Rodrigo,GUTS,95,9/8/2023,AR,0.511,0.177,219724,0.532,0,5,0.291,-5.745,1,0.0578,138.005,4,0.35
2510,SGP,Kill Bill,SZA,SOS,92,12/8/2022,AR,0.644,0.0521,153947,0.735,0.144,8,0.161,-5.747,1,0.0391,88.98,4,0.418
2511,SGP,Hate You,Jung Kook,GOLDEN,85,11/3/2023,AR,0.419,0.862,154237,0.274,0,2,0.092,-9.321,1,0.0314,79.595,4,0.25
2512,SGP,Cupid - Twin Ver.,FIFTY FIFTY,The Beginning,82,9/22/2023,AR,0.783,0.435,174253,0.592,4.15e-06,11,0.347,-8.332,0,0.0331,120.018,4,0.726
2513,SGP,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",95,7/13/2023,AR,0.444,0.959,222370,0.0911,1.05e-06,0,0.098,-17.665,1,0.0307,78.403,4,0.142
2514,SGP,TOO MUCH,The Kid LAROI,TOO MUCH,92,10/19/2023,AR,0.758,0.252,203939,0.703,0,10,0.146,-5.979,0,0.172,94.985,4,0.465
2515,SGP,OMG,NewJeans,NewJeans 'OMG',87,1/2/2023,AR,0.804,0.357,212253,0.771,3.07e-06,9,0.108,-4.067,0,0.0433,126.956,4,0.739
2516,SGP,Slow Dancing,V,Layover,96,9/8/2023,AR,0.579,0.257,187027,0.63,0.00462,8,0.0986,-7.758,1,0.058,155.96,4,0.552
2517,SGP,Love Me Again,V,Layover,90,8/11/2023,AR,0.633,0.183,182293,0.607,1.38e-06,0,0.167,-6.182,0,0.0532,74.029,4,0.363
2518,SGP,Style (Taylor's Version),Taylor Swift,1989 (Taylor's Version),90,10/26/2023,AR,0.575,0.000418,231000,0.824,0.0214,2,0.0901,-4.823,1,0.038,94.971,4,0.292
